id,summary
121,"<|assistant|>
Plantar fasciitis is a common disease in athletes and the sedentary population, accompanied by pain and limitation of foot function. Hot-cold tampon application, nonsteroidal anti-inflammatory drug, heel cushion, night splint, plantar fascia and Achilles stretching exercise, kinesio taping (CT), ultrasound, and extracorporeal shock wave therapy are the methods used in the treatment of plantar fasciitis. The aim of this study is to compare the acute effect on pain level, lower extremity functionality and plantar fascia flexibility in patients with plantar fasciitis receiving ESWT, patients with plantar fasciitis receiving Kinesiotape in addition to ESWT, and patients with plantar fasciitis receiving placebo ESWT. Age (years), height (cm) and body weight (kg) measured with an adult scale with a mechanical height measure, gender, occupation, affected side and dominant side of patients diagnosed with plantar fasciitis will be recorded. Patients will be divided into three groups: ESWT (Group 1), ESWT and KT (Group 2), and Placebo/Sham (Group 3) application groups. ESWT (BTL-6000SWT, UK); A single session will be applied at 10 Hz frequency, 2.5 Barr energy and 2000 shocks/session. For KT application, a tape consisting of 96% cotton, 4% lycra, water-resistant, porous and adhesive, 5 cm wide and 0.5 mm thick will be used. Taping will be done after the ESWT session and the tape will be asked to remain for a week. After the first examination of the physical therapy and rehabilitation specialist physician in the placebo/Sham group, the patient will be listened to the sound of the device through the audio device and ESWT application will be applied without the device working. For clinical follow-up of the patients, visual pain scale (VAS) score, lower extremity functional scale score will be used before and one week after treatment, and plantar fascia flexibility will be evaluated."
122,"<|assistant|>
The purpose of this study is to establish the couple intervention program for adults with autism spectrum disorder (ASD). The investigators will recruit 10 couples, including one person of each couple has either Autism Spectrum Disorder diagnosis or the autism spectrum quotient scoring above or equal to 26. The intervention will be the couple group therapy. The investigators will use the Autism Diagnostic Observation Schedule, ADOS, Autism Spectrum Quotient, Empathy Quotient, Social Responsiveness Scale, SRS, and Quality of socialization questionnaire, QSQ to assess the effectiveness of the intervention."
123,"<|assistant|>
The hypothesis is that an individually tailored exercise and its impact on time spent in upright position and health-related quality of life (HRQoL), physical activity, physical and psychological function and work-ability in persons with POTS, post COVID-19 condition. The overall aim of this study is to evaluate the effects of an individually tailored exercise and its impact on time spent in upright position and health-related quality of life (HRQoL), physical activity, physical and psychological function and work-ability in persons with POTS, post COVID-19 condition."
124,"<|assistant|>
The BRANT study is a multicenter, randomized, open label, blinded endpoint, Parallel controlled trial with the primary null hypothesis that, in patients with acute BAD-related stroke, there is no difference in the proportion of excellent outcome in those treated with intravenous Tirofiban compared with those treated with standard antiplatelet therapy based on guideline when subjects are randomized within 48 hours of stroke onset. The primary objective is to determine whether intravenous tirofiban (a loading dose of 0.4ug/kg/min*30min followed by a maintenance dose of 0.1ug/kg/min*47.5h) is effective in increasing the proportion of excellent functional outcome (mR: 0-1) at 90 days, when initiated within 48 hours of onset. The active comparator is standard antiplatelet therapy based on guideline [ie, 1) aspirin 150-300 mg qd, OR 2) aspirin 100 mg qd plus clopidogrel 75 mg qd] for 48 hours. Patients with acute BAD-related stroke between 18 and 75 years old, who can be randomized within 48 hours of onset, and meet the BAD Diagnostic Imaging Criteria, will be enrolled. All patients will conduct MRI before randomization. Subjects will be randomized 1:1 (Tirofiban: Standard antiplatelet therapy). The subjects' eligibility will be assessed by site investigator prior to accessing the Randomization Module, which is generated via the dynamic block randomization method. Only certified and trained personnel can access the randomization website, who will get the information of treatment (ie, Tirofiban or standard antiplatelet therapy) after the subject has be determined eligible. The treatment period is 48 hours for both study groups. A total of 516 eligible patients will be enrolled. Each participant will be followed for 90 days from randomization. The primary outcome will be assessed by well-trained senior neurologists blinded to the treatment. All the clinical and safety events will be re-examined by the Clinical Event Committee (CEC), who are blinded during all procedures."
125,"<|assistant|>
Sinus node dysfunction (SND) is a common complication of aging and is associated with a high prevalence of hypertension. The prevalence of SND is 10% in patients over 60 years old. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence of hypertension in patients with SND is 30% to 50%. The prevalence"
126,"<|assistant|>
The purpose of this study is to evaluate the effect of remote diagnosis and treatment on 24-hour ambulatory blood pressure rhythm of OSA patients. The investigators will compare the 24-hour ambulatory blood pressure improvement of OSA patients in the telemedicine group and the outpatient group after 3 months of APAP treatment. The investigators will also compare the OSA-related health care costs (i.e., sleep studies, staff salaries), patient costs (travel expenses incurred by patients and lost productivity due to medical visits), and total costs that sum the two between the two groups of patients for health cost-effectiveness. At the same time, the differences in compliance between the telemedicine group and the outpatient group and the improvements of subjective symptoms estimated by questionnaires after APAP treatment were compared, and the changes in OSA related cardiovascular risk biomarkers and metabolomics assessments after 3 months of APAP treatment between the telemedicine group and the outpatient group were compared, so as to explore the mechanism of APAP treatment to improve the ambulate blood pressure rhythm of OSA patients. In addtion, the subtypes of OSA will be classified according to the characteristics of sleep symptoms and sleep monitoring variables, and the response of different subtypes of OSA to blood pressure improvement after APAP treatment will be evaluated in our study，so as to lay foundation for precise treatment of OSA."
127,"<|assistant|>
The study will be carried out in the maternity ward at Carmel Hospital. The study population will include patients who are about to undergo an elective caesarean section under spinal anesthesia. The recruitment will be done pre-surgery. Following consent, participants will receive an explanation about how to assess pain and will fill out the research questionnaires. Communication is the independent variable in this study , which has 2 levels - the increased communication arm and the normal communication arm. Each arm will include 40 patients that will be randomly divided between the arms. The dependent variable is the treatment efficacy, based on the changes in the intensity of the patient's pain one hour after the administration of analgesic. The Self-Consciousness Scale (SCS-R) and the Short suggestibility scale (SSS) will be used to assess relevant personality traits."
128,"<|assistant|>
The purpose of this study is to identify novel molecular, immune and clinical biomarkers to improve the sensitivity and specificity of lung cancer screening beyond what is achieved with conventional risk prediction models and low-dose CT scanning. This includes proteomics, metabolomics, genomics and immune repertoire characterization performed on peripheral bloods."
129,"<|assistant|>
The objective of this study is to evaluate the effectiveness of telepharmacy on clinical outcomes of patients with arterial hypertension. The study will be conducted in a randomized clinical trial with two groups: telepharmacy and in-person. The intervention will be pharmaceutical care via telepharmacy and usual care. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São Paulo, Brazil. The study will be conducted in the city of São"
130,"<|assistant|>
Acute respiratory distress syndrome (ARDS) is a condition associated with hypoxemia due to noncardiogenic causes with bilateral lung infiltrates on chest X-ray or CT imaging. 10% of all ICU admissions are ARDS patients, and the recent pandemic of the novel coronavirus has dramatically increased the number of ARDS patients in ICUs across the world. The international epidemiological study (2016) reported a mortality rate of 35-46% for ARDS, and this is very high mortality compared to other ICU diseases. Furthermore, ARDS survivors present with many functional impairments, including physical, cognitive, and psychiatric dysfunction (Post Intensive Care Syndrome, PICS), and their Activities of Daily Living (ADL) and Quality of Life (QOL) are impaired and many other functional impairments have been pointed out. Their inability to get their original life has attracted significant research attention and become a significantly important research topic. Many patients who are unable to return to work due to functional disability require nursing care, and there is concern about the increased burden on the patient, the family supporting the patient, and the social economy. Therefore, the development of effective strategies for patients with ARDS that take into account not only mortality but also functional prognosis is strongly needed. Recent studies have shown that lung-protective ventilation (low tidal volume and airway pressure control), neuromuscular blocking agents, prone position, noninvasive mechanical ventilators, and extracorporeal membrane oxygenation (ECMO) have improved outcomes, including mortality, in patients with ARDS. However, the mortality of patients with ARDS is still as high as 40%. In addition, the complete reintegration ratio of patients with ARDS after 1 year of hospital discharge reported in 2003 was only 50%, and recent reports have shown little progress in this aspect. Strategies to improve outcomes (mortality and functional prognosis) of ARDS patients by improving not only treatment but also the quality of ICU care have become a hot topic in recent years. The previous paper showed that excessive sedation and absolute bed rest for the purpose of ventilation control and rest during intubation in ARDS patients correlated with delirium, prolonged duration of ventilation, and even increased mortality. Therefore, attempts have been explored to improve outcomes for ARDS patients by systematically providing sedation, analgesia, rehabilitation, spontaneous breathing and awaking tests, and delirium management during ICU admission. These attempts, known as the ABCDEF bundle, have been actively recommended by a number of academic societies to be introduced in ICUs as an attempt to improve outcomes of patients with ARDS and promote their reintegration into society. (ABCDEF bundle: A (Assess, prevent, and manage pain), B (Both spontaneous awakening trials (SAT) and spontaneous breathing trials (SBT)), C (Choice of analgesia and sedation), D (Delirium: assess, prevent, and manage), E (Early mobility and exercise), F (Family engagement and empowerment)), and even ICU care such as nutritional therapy and ICU diaries have been shown to improve outcomes for ICU patients, including ARDS, and are strongly recommended. (In this study, this ICU care is referred to as evidence-based ICU care.) On the other hand, our research team has reported that the overall implementation rate of these evidence-based ICU care, ABCDEF bundles, nutritional therapy, and ICU diaries in ICU patients is quite low, and the rate is significantly lower in mechanically ventilated patients. The reason for the low implementation rates is thought to be that the ventilator is a major barrier. Although many articles have proposed evidence-based ICU care, there is little evidence as to which of these should be prioritized and which should be combined to maximize patient outcomes. The reason for this may be that there is a lack of evidence on which of these should be prioritized and which should be combined to maximize patient outcomes. Implementation of evidence-based ICU care requires many resources and effort, and it is difficult to implement all of them simultaneously. Therefore, the purpose of this international multicenter study is to investigate the current epidemiology and treatment strategy given to the patients with ARDS after the two-year pandemic of the novel coronavirus, clarify the actual implementation of ICU care for ARDS patients who require ventilators at high frequency, and evaluate how the implementation of evidence-based ICU care is associated with patient outcomes. Significance of the study This study has the potential to increase the general"
131,"<|assistant|>
The hypothesis of the study is that the consumption of Pomanox®P30 will have beneficial effects on skin ageing in humans through the modulation of the metabolism of collagen, hyaluronic acid and the inflammatory system, the inhibition of the production of reactive oxygen species and AGEs, and/or changes in the intestinal and skin microbiota composition. The main objective of the study is to evaluate the effect of consuming two doses of Pomanox®P30 on hyperpigmented skin spots in humans. The secondary objectives of the study are to evaluate the effects of consuming two doses of Pomanox®P30 on other parameters related to skin ageing (wrinkles, elasticity, erythema index, hydration, pores, acne and keratin), on different markers of collagen and hyaluronic acid metabolism, oxidative stress, the anti-glycan effect and the inflammatory system, and on the composition of the intestinal and skin microbiota. A randomized, parallel, placebo-controlled, single-center, triple-blind clinical trial with a 1:1:1 ratio between interventions with 66 participants will be conducted. Each participant will make 4 visits: A pre-selection visit (to check inclusion/exclusion criteria) (V0), and if the eligibility criteria are met, 3 study visits during the consumption of the treatments, which will take place on the first day of the study (V1), at 29 days of treatment (V2) and at 85 days of treatment (V3)."
132,"<|assistant|>
Prostate cancer (PCa) is a significant health care system challenge. PCa is the most common male cancer in Finland and most western countries. Interestingly, although the incidence of indolent (latent) PCa is very similar throughout the globe, there is a remarkable global age-adjusted incidence variation (up to 40-fold difference between highest and lowest incidences). Epidemiological data suggest that aging in men is associated with neoplastic processes in the prostate but only a subset of men will develop a true malignancy potentially affecting their life-span or quality of life. Genetic factors have a significant effect on PCa risk, but very likely life-style (e.g. diet and physical activity) affect PCa risk as well, but the mechanisms mediating protective or harmful effects of life-style remain unclear. Gut microbiota, i.e. the collection of microbes colonizing the gastrointestinal tract, is acknowledged to play significant role in many metabolic pathways and pathogenic processes in the human body. Although there is some evidence suggesting that gut microbiota affects therapy responses (especially androgen deprivation) in PCa, it ́s potential role in prostate carcinogenesis is not well documented. Our previous studies suggest that gut microbiota composition is different in men with and without PCa and that changes in steroid hormone synthesis may be one mechanism how gut microbiota affects PCa risk.
The aim of this study is to investigate the effect of prostate medication (5-alpha-reductase inhibitors and LHRH antagonists) on gut microbiota composition and metabolic characteristics in men with benign prostate hyperplasia (BPH) and prostate cancer (PCa). The study will include 50 men with BPH and 50 men with PCa. The study will be conducted in two phases. In the first phase, the study will include men with BPH who will be treated with 5-alpha-reductase inhibitors (finasteride, dutasteride, or combination of dutasteride and tamsulosin). In the second phase, the study will include men with PCa who will be treated with LHRH antagonists (degarelix). The study will include a total of 100 men. The study samples (gut microbiota, metabolite sampling) will be collected prior the start of the prostate medication and after 2 months of medical therapy. In addition, after 6 months, PSA measurement is repeated."
133,"<|assistant|>
The purpose of this study is to evaluate the feasibility of using MRS to detect the presence of IDH mutation and 1p19q codeletion in gliomas. The investigators will also evaluate the changes in metabolism and diffusion MRI metrics during an anti-tumor treatment.
The study will include 100 patients with glioma. The patients will undergo an MRI examination with diffusion MRI and MRS. The MRS will be performed on the tumor and on a normal brain area. The MRS will be repeated during the anti-tumor treatment.
The investigators will also perform a biopsy of the tumor to determine the IDH mutational status and 1p19q codeletion.
The results of the MRS will be correlated with the results of the biopsy. The investigators will also evaluate the changes in metabolism and diffusion MRI metrics during the anti-tumor treatment."
134,"<|assistant|>
This study is conducted to evaluate the long-term efficacy and safety of the combination therapy of hydroxyurea and thalidomide in beta-thalassemia patients. Monotherapy of Hydroxyurea was sustained at a daily dosage ranging from 10-20 mg/kg for a duration of 6 months, during which the treatment response was documented. After this initial 6-month period, thalidomide was introduced into the treatment regimen. Thalidomide was administered orally at bedtime, with an initial dosage of 2-5 mg/kg. An incremental dosing approach was employed for thalidomide, with individuals who exhibited an insufficient response to lower doses having their dosage increased to a maximum of 5 mg/kg. Additionally, aspirin was prescribed at a daily dosage of 2-4 mg/kg to mitigate the risk of thrombosis. Blood transfusions were administered under specific conditions throughout the study. Transfusions were initiated if the Hb levels dropped below 7 g/dL or if patients exhibited symptoms or instability, regardless of their Hb levels. Patients who were undergoing iron chelation therapy (utilizing deferasirox, deferiprone, and/or deferoxamine) while on HU monotherapy continued this regimen throughout the combination therapy phase. Throughout combination therapy, various assessments were conducted and documented, including blood transfusion events and comprehensive blood count evaluations, carried out at baseline, as well as during the 1-year, 2-year, and 3-year follow-up periods. Concurrently, safety parameters, such as urea and creatinine levels, liver function tests, and measurements of liver and spleen size, were consistently monitored and recorded. Outcome: Good responders were characterized as individuals who were previously reliant on blood transfusions while on hydroxyurea therapy but became transfusion-independent after the initiation of hydroxyurea and thalidomide combination therapy. Furthermore, patients who were already free from transfusions while on hydroxyurea therapy and demonstrated an increase in Hb levels exceeding 1 g/dL upon combination therapy were also classified as good responders. Responders were defined as patients who, while receiving blood transfusions during hydroxyurea therapy, exhibited a substantial reduction of at least 50% in the volume of PRC transfusions over a span of 6 months after the onset of combination therapy. Non-responders encompassed patients who were not reliant on transfusions during hydroxyurea therapy but did not display any significant enhancement in Hb levels following the commencement of combination therapy. Additionally, individuals who were dependent on transfusions but experienced less than a 50% reduction in PRC transfusion volume despite hydroxyurea and thalidomide combination therapy were also categorized as non-responders. Safety: The safety of the drug was evaluated based on the following parameters and the intervention was discontinued or put on hold if: Creatinine >1.1mg/dl, Urea >43mg/dl), Liver function (SGPT >35mg/L) Absolute Neutrophil counts<2*109/L Platelets < 100*109/L"
135,"<|assistant|>
The main objective of this project is to determine the role/position of diagnostic imaging in the patient journey for a patient with active or healed ulceration. To determine the current practice in primary care for venous leg ulcer management and availability of services to onward referral. To determine the current practice for diagnosis and management of suspected venous leg ulcers in vascular scientist departments across the UK To establish what the minimum diagnostics should be for this cohort of patients including what scans should be performed and can a set criterion be applied to this cohort of patients. To determine the cost effectiveness of implementing this in both primary and secondary care settings."
136,"<|assistant|>
The purpose of this study is to examine the effects of a Virtual Reality Avatar experience on substance use and future thinking in individuals with substance use disorders. The study will compare the effects of the Virtual Reality Avatar experience to a Virtual Reality Park experience. The study will also examine the effects of the Virtual Reality Avatar experience on future thinking and reward preference."
137,"<|assistant|>
The purpose of this study is to evaluate the stability of short implants (6 mm) versus standard length implants (10 mm) placed with internal sinus floor elevation in the posterior maxilla. The null hypothesis is that there is no difference in crestal bone level between the two groups. The study is a randomized controlled clinical trial with a split-mouth design. The study will be conducted on 12 patients with a single edentulous site at the maxillary posterior region. The available bone height below the maxillary sinus should be 7-8 mm. The patients will be divided into two groups. The first group will receive short implants (6 mm) and the second group will receive standard length implants (10 mm) in addition to internal sinus lift procedure. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same arch, in the same quadrant, and in the same side of the arch. The implants will be placed in the same patient, in the same"
138,"<|assistant|>
The purpose of this study is to determine the maximum tolerated dose of Wharton's Jelly Mesenchymal Stromal Cells (WJ-MSC) injections as GVHD prophylaxis in haplo-identical allogeneic stem cell transplantation.
Inclusion criteria:
- With AML/ALL/SMD/SMP or lymphoid neoplasm requiring allogeneic stem cell transplantation
- In complete response (CR) for AML/ALL or CR,partial response (PR) or non pre-treated for SMD/SMP and lymphoid neoplasm
- Without a HLA matched related donor available and with identification of a haploidentical donor (brother, sister, parents, adult children or cousin)
- With usual criteria for HSCT: ECOG ≤ 2 No severe and uncontrolled infection Cardiac function compatible with high dose of cyclophosphamide Adequate organ function: ASAT and ALAT ≤ 2N, total bilirubin ≤ 1.5N, creatinine clearance ≥30ml/min (except if those abnormalities are linked to the hematological disease)
- Requiring a RIC or non myeloablative conditioning: (i) >50 years old; (ii) heavily pre-treated; (iii) Comorbidities according to Sorror et al. Blood 2005;106(8):2912-9, notably HCT/CI≥ 3 (JAMA. 2011 Nov 2;306(17):1874-83).
- With health insurance coverage (bénéficiaire ou ayant droit)
- Understand informed consent or optimal treatment and follow-up
- Contraception methods must be prescribed during all the duration of the research and using effective contraceptive methods during treatment and within 12 months for women of childbearing age and 6 months for men of childbearing age after the last dose of cyclophosphamide

Exclusion criteria:
- History of Cancer in the last 5 years
- Uncontrolled infection: Seropositivity for HIV or HTLV-1 or active hepatitis B or C defined by a positive PCR HBV or HCV and hepatic cytolysis due to HBV
- Uncontrolled coronary insufficiency, recent myocardial infarction <6 month, current manifestations of heart failure, uncontrolled cardiac rhythm disorders, ventricular ejection fraction <50%
- Pulmonary failure with DLCO<50%
- Addition of immunosuppressant treatment for GVHD prophylaxis (except immunosuppressant allowed per protocol)
- Renal failure with creatinine clearance <50ml / min
- Pregnancy (β-HCG positive) or breast-feeding
- Any debilitating medical or psychiatric illness which would preclude the realization of the SCT or the understanding of the protocol
- Under protection by law (tutorship or curatorship)
- Unwilling or unable to comply with the protocol"
139,"<|assistant|>
The objective of this proposal is to rapidly deploy a clinical decision support tool (eCARTv5) within the electronic health record of multiple medical-surgical units. eCART combines a real-time machine learning algorithm for identifying patients at increased risk for intensive care (ICU) transfer and death with clinical pathways to standardize the care of these patients based on a real-time, quantitative assessment of patient risk. The investigators hypothesize that implementing such a tool will be associated with a decrease in ventilator utilization, length of stay, and mortality for high-risk hospitalized adults. Background: Clinical deterioration occurs in approximately 5% of hospitalized adults. Delays in recognition of deterioration heighten the risk of adverse outcomes. Machine learning algorithms enhance clinical decision-making and can improve the quality of patient care. However, their impact on clinical outcomes depends not only on the sensitivity and specificity of the algorithm but also on how well that algorithm is integrated into provider workflows and facilitates timely and appropriate intervention. Preliminary Data: eCART has been built upon more than a decade of ongoing scientific research and chronicled in numerous peer-reviewed publications. eCART was developed at the University of Chicago by Drs. Dana Edelson and Matthew Churpek. The first version (eCARTv1) was derived and validated using linear logistic regression in a dataset of nearly 60,000 adult ward patients from a single medical center. That model had 16 variables in it and was subsequently validated in silent mode, demonstrating that eCART could alert clinicians more than 24 hours in advance of ICU transfer or cardiac arrest. eCARTv2, derived and validated in a dataset of nearly 270,000 patients from 5 hospitals, improved upon the earlier version by utilizing a cubic spline logistic regression model with 27 variables and demonstrated improved accuracy over the Modified Early Warning Score (MEWS), a commonly used score that can be hand- calculated by nurses at the bedside (AUC 0.77 vs. 0.70 for cardiac arrest, ICU transfer or death). In a multicenter clinical implementation study, eCARTv2 was associated with a 29% relative risk reduction for mortality. In further development of eCART, the University of Chicago research team demonstrated that upgrading from a cubic spline model to a machine learning model, such as a random forest or gradient boosted machine (GBM), could increase the AUC. In the most recent development - eCART v5 - the research team has advanced the analytic using a gradient boosted machine learning model trained on a multi-center dataset of more than 800,000 patient records. Now with 97 variables, this more sophisticated model increases the accuracy by which clinicians can predict clinical deterioration.

Official Title
-----------------
A Rapid Diagnostic of Risk in Hospitalized Patients With COVID-19, Sepsis, and Other High-Risk Conditions to Improve Outcomes and Critical Resource Allocation Using Machine Learning

Conditions
-----------------
Sepsis, Septicemia, Respiratory Failure, Hemodynamic Instability, COVID-19, Cardiac Arrest, Clinical Deterioration

Intervention / Treatment
-----------------
* Device: eCARTv5 clinical deterioration monitoring
* Other: Standard of care control


Participation Criteria
=================
Eligibility Criteria
-----------------
18 years old Admitted to an eCART-monitored medical-surgical unit (scoring location) Exclusion Criteria: Younger than 18 years old Not admitted to an eCART-monitored medical surgical unit (scoring location)

Ages Eligible for Study
-----------------
Minimum Age: 18 Years

Sexes Eligible for Study
-----------------
All

Accepts Healthy Volunteers
-----------------
No

Study Plan
=================
How is the study designed?
-----------------

Design Details

Primary Purpose: Prevention
Allocation: Non-Randomized
Intervention Model: Parallel Assignment
Interventional Model Description: This a parallel study with an intervention group of medical-surgical patients where the tool will be used by providers, and a control group wherein the tool will run silently in the background. The primary analysis will utilize a delta-delta design comparing the intervention hospitals' pre vs. post results to the control hospitals' pre vs. post results. The primary analysis will be limited"
